transaction_id,customer_id,amount,payment_method,status,failure_reason,transaction_time,retry_count
TXN103645,CUST1573,26371.35,CARD,SUCCESS,,2026-07-31 07:18:48.314360,0
TXN103646,CUST2368,9956.9,UPI,SUCCESS,,2026-08-15 08:17:48.314360,2
TXN103647,CUST5271,25903.33,WALLET,SUCCESS,,2026-08-20 02:16:48.314360,3
TXN103648,CUST9636,19058.78,WALLET,SUCCESS,,2026-08-07 14:32:48.314360,3
TXN103649,CUST7215,22643.32,CARD,SUCCESS,,2026-08-02 19:45:48.314360,0
TXN103650,CUST2472,40344.58,NETBANKING,SUCCESS,,2026-08-24 21:43:48.314360,1
TXN103651,CUST5961,36132.99,UPI,SUCCESS,,2026-08-12 07:47:48.314360,0
TXN103652,CUST8838,47529.64,NETBANKING,SUCCESS,,2026-07-30 03:24:48.314360,3
TXN103653,CUST5763,25672.98,CARD,SUCCESS,,2026-08-03 10:22:48.314360,3
TXN103654,CUST1155,16463.43,CARD,SUCCESS,,2026-08-11 00:42:48.314360,1
TXN103655,CUST3648,41140.45,NETBANKING,SUCCESS,,2026-08-10 07:18:48.314360,1
TXN103656,CUST4151,10537.0,UPI,SUCCESS,,2026-08-16 08:13:48.314360,1
TXN103657,CUST3401,40935.89,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-24 06:10:48.314360,2
TXN103658,CUST7759,48271.11,UPI,SUCCESS,,2026-08-07 19:08:48.314360,3
TXN103659,CUST4015,21862.37,WALLET,FAILED,BANK_DECLINE,2026-08-01 18:49:48.314360,3
TXN103660,CUST3266,26197.06,WALLET,SUCCESS,,2026-08-26 10:52:48.314360,0
TXN103661,CUST1038,27631.33,UPI,SUCCESS,,2026-08-06 02:46:48.314360,3
TXN103662,CUST5082,28441.29,WALLET,SUCCESS,,2026-08-24 15:12:48.314360,0
TXN103663,CUST2304,20213.74,CARD,FAILED,BANK_DECLINE,2026-08-19 10:53:48.314360,0
TXN103664,CUST8306,20748.27,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-13 18:32:48.314360,0
TXN103665,CUST6949,6710.06,NETBANKING,SUCCESS,,2026-08-08 10:09:48.314360,1
TXN103666,CUST2484,24890.7,CARD,SUCCESS,,2026-07-31 09:33:48.314360,1
TXN103667,CUST9908,27715.11,WALLET,SUCCESS,,2026-08-06 13:25:48.314360,2
TXN103668,CUST9151,42101.76,NETBANKING,SUCCESS,,2026-08-08 21:23:48.314360,1
TXN103669,CUST1658,45126.24,NETBANKING,SUCCESS,,2026-08-06 20:20:48.314360,3
TXN103670,CUST1524,24168.18,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-12 13:12:48.314360,3
TXN103671,CUST7521,27547.57,CARD,SUCCESS,,2026-08-11 00:01:48.314360,3
TXN103672,CUST3560,9645.46,WALLET,SUCCESS,,2026-08-19 11:04:48.314360,2
TXN103673,CUST2164,8923.33,NETBANKING,SUCCESS,,2026-08-10 00:54:48.314360,3
TXN103674,CUST1243,27786.01,NETBANKING,SUCCESS,,2026-08-18 08:56:48.314360,1
TXN103675,CUST5919,20455.86,UPI,FAILED,NETWORK_ERROR,2026-08-17 10:37:48.314360,3
TXN103676,CUST6488,7677.47,WALLET,SUCCESS,,2026-08-26 22:01:48.314360,2
TXN103677,CUST7189,37017.23,CARD,SUCCESS,,2026-08-04 21:31:48.314360,3
TXN103678,CUST2088,32466.43,NETBANKING,SUCCESS,,2026-08-08 19:50:48.314360,2
TXN103679,CUST7611,42842.46,NETBANKING,SUCCESS,,2026-08-18 19:20:48.314360,3
TXN103680,CUST3853,11520.77,WALLET,SUCCESS,,2026-08-08 14:00:48.314360,3
TXN103681,CUST1676,42995.79,NETBANKING,SUCCESS,,2026-08-13 17:10:48.314360,2
TXN103682,CUST1940,28612.63,CARD,SUCCESS,,2026-07-31 11:53:48.314360,2
TXN103683,CUST1834,31893.2,WALLET,SUCCESS,,2026-08-24 10:05:48.314360,0
TXN103684,CUST3934,35176.19,NETBANKING,SUCCESS,,2026-08-10 01:02:48.314360,2
TXN103685,CUST5828,25444.42,UPI,SUCCESS,,2026-08-25 07:19:48.314360,1
TXN103686,CUST9983,11133.03,NETBANKING,SUCCESS,,2026-08-28 10:38:48.314360,3
TXN103687,CUST9738,11369.88,UPI,SUCCESS,,2026-08-06 20:24:48.314360,0
TXN103688,CUST7071,35313.71,WALLET,SUCCESS,,2026-08-14 16:12:48.314360,1
TXN103689,CUST5577,44618.63,WALLET,SUCCESS,,2026-08-20 15:00:48.314360,1
TXN103690,CUST8388,9898.67,NETBANKING,SUCCESS,,2026-08-19 03:11:48.314360,0
TXN103691,CUST7816,21075.99,UPI,SUCCESS,,2026-08-20 07:17:48.314360,3
TXN103692,CUST9190,6562.84,CARD,SUCCESS,,2026-08-24 01:59:48.314360,3
TXN103693,CUST2336,36205.63,CARD,SUCCESS,,2026-08-14 16:53:48.314360,3
TXN103694,CUST4813,38816.95,UPI,FAILED,TIMEOUT,2026-08-13 13:52:48.314360,0
TXN103695,CUST5616,11268.48,WALLET,SUCCESS,,2026-08-01 23:41:48.314360,1
TXN103696,CUST8292,44307.46,WALLET,SUCCESS,,2026-08-15 13:33:48.314360,3
TXN103697,CUST1656,20104.39,UPI,SUCCESS,,2026-08-23 11:32:48.314360,1
TXN103698,CUST7745,16589.54,CARD,FAILED,BANK_DECLINE,2026-08-20 17:20:48.314360,3
TXN103699,CUST1081,6995.5,NETBANKING,SUCCESS,,2026-08-12 10:51:48.314360,3
TXN103700,CUST5006,14532.03,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-08 03:58:48.314360,1
TXN103701,CUST9663,8507.77,CARD,SUCCESS,,2026-08-25 06:49:48.314360,3
TXN103702,CUST6548,14330.81,WALLET,SUCCESS,,2026-08-22 16:11:48.314360,1
TXN103703,CUST7106,6802.28,NETBANKING,SUCCESS,,2026-08-02 14:03:48.314360,1
TXN103704,CUST6029,3622.21,UPI,SUCCESS,,2026-08-04 12:15:48.314360,1
TXN103705,CUST9920,3402.66,NETBANKING,SUCCESS,,2026-08-16 23:10:48.314360,0
TXN103706,CUST4870,33430.91,UPI,SUCCESS,,2026-08-21 16:35:48.314360,0
TXN103707,CUST4412,29098.95,UPI,SUCCESS,,2026-08-03 08:51:48.314360,2
TXN103708,CUST5436,29797.41,WALLET,SUCCESS,,2026-07-30 03:44:48.314360,2
TXN103709,CUST6400,37051.23,NETBANKING,SUCCESS,,2026-08-08 23:07:48.314360,0
TXN103710,CUST2006,28439.94,CARD,SUCCESS,,2026-08-18 14:12:48.314360,0
TXN103711,CUST1813,14441.45,UPI,SUCCESS,,2026-08-06 05:36:48.314360,1
TXN103712,CUST5940,45132.21,WALLET,SUCCESS,,2026-07-30 00:12:48.314360,3
TXN103713,CUST8884,1501.75,NETBANKING,SUCCESS,,2026-08-23 14:49:48.314360,0
TXN103714,CUST5801,7407.02,WALLET,SUCCESS,,2026-08-13 18:43:48.314360,1
TXN103715,CUST5405,40151.33,NETBANKING,SUCCESS,,2026-08-02 02:56:48.314360,1
TXN103716,CUST5747,44766.93,WALLET,SUCCESS,,2026-08-21 04:38:48.314360,3
TXN103717,CUST9616,21526.97,WALLET,SUCCESS,,2026-07-30 17:14:48.314360,3
TXN103718,CUST6940,5440.09,UPI,FAILED,BANK_DECLINE,2026-08-14 02:23:48.314360,3
TXN103719,CUST6043,4514.66,CARD,SUCCESS,,2026-08-07 14:12:48.314360,1
TXN103720,CUST7194,43935.18,NETBANKING,SUCCESS,,2026-08-16 10:30:48.314360,1
TXN103721,CUST7865,9958.14,UPI,SUCCESS,,2026-08-06 12:09:48.314360,1
TXN103722,CUST7540,8368.98,NETBANKING,SUCCESS,,2026-08-14 10:11:48.314360,3
TXN103723,CUST5688,48107.05,NETBANKING,SUCCESS,,2026-08-10 06:02:48.314360,1
TXN103724,CUST7267,28943.33,UPI,SUCCESS,,2026-08-21 19:13:48.314360,3
TXN103725,CUST1117,23043.26,UPI,FAILED,TIMEOUT,2026-08-25 11:28:48.314360,0
TXN103726,CUST3438,9680.46,WALLET,SUCCESS,,2026-08-23 17:15:48.314360,1
TXN103727,CUST2077,44957.6,WALLET,SUCCESS,,2026-08-26 14:58:48.314360,1
TXN103728,CUST4615,31449.41,NETBANKING,SUCCESS,,2026-08-12 03:25:48.314360,0
TXN103729,CUST7979,28954.44,WALLET,SUCCESS,,2026-08-07 03:23:48.314360,0
TXN103730,CUST4039,42519.62,UPI,FAILED,BANK_DECLINE,2026-08-07 14:14:48.314360,1
TXN103731,CUST1282,35535.68,WALLET,SUCCESS,,2026-08-26 22:27:48.314360,0
TXN103732,CUST5801,3637.02,NETBANKING,SUCCESS,,2026-08-01 23:50:48.314360,3
TXN103733,CUST7147,566.68,CARD,SUCCESS,,2026-08-28 09:18:48.314360,1
TXN103734,CUST8319,28276.2,NETBANKING,SUCCESS,,2026-08-03 10:17:48.314360,0
TXN103735,CUST5474,17380.7,UPI,SUCCESS,,2026-08-21 12:27:48.314360,3
TXN103736,CUST7762,32489.92,UPI,SUCCESS,,2026-08-07 06:49:48.314360,2
TXN103737,CUST5455,18796.02,CARD,SUCCESS,,2026-08-13 21:56:48.314360,3
TXN103738,CUST7439,11016.72,UPI,SUCCESS,,2026-08-17 20:01:48.314360,3
TXN103739,CUST7648,46772.48,WALLET,SUCCESS,,2026-08-11 06:27:48.314360,3
TXN103740,CUST7996,44943.11,CARD,SUCCESS,,2026-08-10 02:41:48.314360,3
TXN103741,CUST5631,40548.97,CARD,SUCCESS,,2026-08-25 09:08:48.314360,2
TXN103742,CUST9317,11730.34,UPI,SUCCESS,,2026-08-02 18:58:48.314360,3
TXN103743,CUST1379,5640.43,NETBANKING,SUCCESS,,2026-08-08 12:47:48.314360,2
TXN103744,CUST2215,44892.06,UPI,SUCCESS,,2026-08-26 04:27:48.314360,1
TXN103745,CUST2957,23646.9,UPI,SUCCESS,,2026-08-01 01:32:48.314360,1
TXN103746,CUST4554,45235.14,WALLET,SUCCESS,,2026-08-03 08:49:48.314360,0
TXN103747,CUST9917,27604.1,CARD,SUCCESS,,2026-08-22 15:59:48.314360,3
TXN103748,CUST1981,28323.12,NETBANKING,SUCCESS,,2026-08-05 01:31:48.314360,2
TXN103749,CUST7710,24552.72,CARD,SUCCESS,,2026-08-17 06:23:48.314360,0
TXN103750,CUST7179,49596.12,WALLET,SUCCESS,,2026-08-21 18:44:48.314360,1
TXN103751,CUST4293,928.37,WALLET,SUCCESS,,2026-08-20 10:53:48.314360,0
TXN103752,CUST5551,3899.1,CARD,SUCCESS,,2026-08-10 22:58:48.314360,3
TXN103753,CUST3845,15471.86,CARD,SUCCESS,,2026-08-01 15:35:48.314360,0
TXN103754,CUST2082,7022.31,CARD,SUCCESS,,2026-08-17 23:28:48.314360,0
TXN103755,CUST5646,33553.2,NETBANKING,SUCCESS,,2026-07-30 09:19:48.314360,1
TXN103756,CUST8293,47699.58,CARD,SUCCESS,,2026-08-25 18:40:48.314360,0
TXN103757,CUST6456,44256.35,NETBANKING,SUCCESS,,2026-08-03 01:35:48.314360,1
TXN103758,CUST7018,39512.19,NETBANKING,FAILED,BANK_DECLINE,2026-08-05 04:43:48.314360,0
TXN103759,CUST1332,7146.42,NETBANKING,SUCCESS,,2026-08-26 05:22:48.314360,2
TXN103760,CUST2271,33501.03,NETBANKING,SUCCESS,,2026-08-18 12:16:48.314360,3
TXN103761,CUST3744,33114.91,NETBANKING,SUCCESS,,2026-08-19 02:36:48.314360,1
TXN103762,CUST9782,23206.85,CARD,SUCCESS,,2026-08-06 07:56:48.314360,2
TXN103763,CUST8141,38867.22,CARD,SUCCESS,,2026-08-25 18:52:48.314360,3
TXN103764,CUST7851,31283.66,WALLET,SUCCESS,,2026-08-14 19:05:48.314360,0
TXN103765,CUST5922,38867.47,CARD,SUCCESS,,2026-08-02 15:02:48.314360,3
TXN103766,CUST2717,42490.75,UPI,SUCCESS,,2026-08-25 00:04:48.314360,1
TXN103767,CUST1957,41642.43,UPI,SUCCESS,,2026-08-19 10:14:48.314360,3
TXN103768,CUST3002,31085.86,WALLET,SUCCESS,,2026-08-25 19:55:48.314360,1
TXN103769,CUST6457,23792.75,WALLET,SUCCESS,,2026-08-20 14:38:48.314360,3
TXN103770,CUST3818,26130.37,WALLET,SUCCESS,,2026-08-27 17:43:48.314360,0
TXN103771,CUST6094,22228.57,CARD,FAILED,TIMEOUT,2026-08-25 01:06:48.314360,0
TXN103772,CUST6405,39583.94,UPI,SUCCESS,,2026-08-28 09:16:48.314360,0
TXN103773,CUST8781,22793.71,WALLET,SUCCESS,,2026-08-07 13:11:48.314360,1
TXN103774,CUST5827,626.59,NETBANKING,SUCCESS,,2026-08-14 10:14:48.314360,0
TXN103775,CUST2252,5925.07,UPI,SUCCESS,,2026-08-22 15:03:48.314360,3
TXN103776,CUST5931,48076.37,NETBANKING,SUCCESS,,2026-08-21 13:50:48.314360,2
TXN103777,CUST3193,19257.72,CARD,SUCCESS,,2026-08-25 21:13:48.314360,3
TXN103778,CUST1337,49144.39,WALLET,SUCCESS,,2026-08-05 14:51:48.314360,0
TXN103779,CUST4841,36024.72,CARD,SUCCESS,,2026-08-10 10:35:48.314360,0
TXN103780,CUST4411,49423.77,WALLET,SUCCESS,,2026-08-28 06:17:48.314360,1
TXN103781,CUST2282,25754.67,NETBANKING,SUCCESS,,2026-08-09 15:24:48.314360,0
TXN103782,CUST8265,46218.77,NETBANKING,SUCCESS,,2026-08-06 17:52:48.314360,0
TXN103783,CUST6582,43839.3,NETBANKING,SUCCESS,,2026-08-16 12:25:48.314360,3
TXN103784,CUST2481,25573.07,UPI,SUCCESS,,2026-07-30 12:24:48.314360,3
TXN103785,CUST6790,38000.38,UPI,SUCCESS,,2026-08-12 21:57:48.314360,3
TXN103786,CUST5883,43429.59,WALLET,SUCCESS,,2026-08-18 22:07:48.314360,3
TXN103787,CUST7149,47840.47,CARD,SUCCESS,,2026-08-23 13:07:48.314360,2
TXN103788,CUST8230,33776.23,NETBANKING,SUCCESS,,2026-08-17 07:18:48.314360,3
TXN103789,CUST7662,19423.63,CARD,SUCCESS,,2026-08-07 05:56:48.314360,3
TXN103790,CUST3786,26576.34,WALLET,SUCCESS,,2026-08-12 14:21:48.314360,3
TXN103791,CUST1339,21862.8,UPI,FAILED,BANK_DECLINE,2026-08-20 01:37:48.314360,3
TXN103792,CUST8044,2762.49,NETBANKING,SUCCESS,,2026-07-31 08:42:48.314360,2
TXN103793,CUST1762,34175.86,WALLET,SUCCESS,,2026-08-28 20:22:48.314360,3
TXN103794,CUST6190,44570.83,CARD,SUCCESS,,2026-08-24 04:23:48.314360,1
TXN103795,CUST5941,30729.84,CARD,SUCCESS,,2026-08-24 15:24:48.314360,3
TXN103796,CUST7037,11413.33,CARD,SUCCESS,,2026-08-27 12:30:48.314360,2
TXN103797,CUST2660,42352.14,CARD,SUCCESS,,2026-08-12 15:07:48.314360,3
TXN103798,CUST2100,29781.18,CARD,SUCCESS,,2026-08-10 14:50:48.314360,0
TXN103799,CUST7927,35678.86,WALLET,FAILED,TIMEOUT,2026-08-11 23:54:48.314360,2
TXN103800,CUST7904,39562.32,UPI,SUCCESS,,2026-08-05 23:36:48.314360,2
TXN103801,CUST2110,15815.68,CARD,SUCCESS,,2026-08-03 11:06:48.314360,3
TXN103802,CUST4531,14270.33,UPI,SUCCESS,,2026-08-14 04:15:48.314360,1
TXN103803,CUST6561,47857.18,NETBANKING,SUCCESS,,2026-08-17 10:35:48.314360,3
TXN103804,CUST8734,10658.15,CARD,SUCCESS,,2026-08-18 21:41:48.314360,0
TXN103805,CUST7013,44915.72,NETBANKING,SUCCESS,,2026-08-06 08:15:48.314360,0
TXN103806,CUST1342,49713.09,NETBANKING,SUCCESS,,2026-08-10 08:50:48.314360,1
TXN103807,CUST5675,44901.94,NETBANKING,SUCCESS,,2026-08-26 01:48:48.314360,3
TXN103808,CUST8335,30084.36,WALLET,SUCCESS,,2026-08-05 14:17:48.314360,2
TXN103809,CUST5856,41226.18,CARD,SUCCESS,,2026-08-02 16:10:48.314360,1
TXN103810,CUST5311,8320.21,CARD,SUCCESS,,2026-08-18 21:08:48.314360,2
TXN103811,CUST2742,26473.34,WALLET,SUCCESS,,2026-08-03 07:00:48.314360,1
TXN103812,CUST7187,4991.95,UPI,SUCCESS,,2026-07-30 11:54:48.314360,0
TXN103813,CUST5366,10724.05,WALLET,FAILED,NETWORK_ERROR,2026-08-19 07:33:48.314360,1
TXN103814,CUST7802,34550.02,UPI,SUCCESS,,2026-08-27 17:52:48.314360,0
TXN103815,CUST7445,23594.43,CARD,SUCCESS,,2026-08-28 13:26:48.314360,2
TXN103816,CUST1354,28737.95,UPI,FAILED,NETWORK_ERROR,2026-08-15 09:43:48.314360,2
TXN103817,CUST6467,10061.91,UPI,SUCCESS,,2026-08-27 12:53:48.314360,2
TXN103818,CUST7540,20697.06,UPI,SUCCESS,,2026-08-28 09:21:48.314360,1
TXN103819,CUST9560,7280.41,UPI,SUCCESS,,2026-08-25 00:58:48.314360,1
TXN103820,CUST5670,21385.42,WALLET,SUCCESS,,2026-08-19 06:48:48.314360,3
TXN103821,CUST4183,6854.69,CARD,SUCCESS,,2026-08-01 01:27:48.314360,3
TXN103822,CUST4437,43325.88,NETBANKING,SUCCESS,,2026-07-30 16:31:48.314360,3
TXN103823,CUST1666,18317.14,NETBANKING,FAILED,TIMEOUT,2026-08-23 23:58:48.314360,2
TXN103824,CUST4722,18773.37,WALLET,SUCCESS,,2026-08-13 12:13:48.314360,1
TXN103825,CUST8184,13990.41,CARD,SUCCESS,,2026-08-12 14:36:48.314360,0
TXN103826,CUST7589,13454.14,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-25 17:53:48.314360,0
TXN103827,CUST5261,21986.13,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-12 19:39:48.314360,1
TXN103828,CUST9751,8041.07,UPI,SUCCESS,,2026-08-26 15:14:48.314360,2
TXN103829,CUST6002,18827.99,CARD,SUCCESS,,2026-08-02 06:16:48.314360,2
TXN103830,CUST1779,15571.45,WALLET,SUCCESS,,2026-08-15 16:05:48.314360,1
TXN103831,CUST3323,12732.32,CARD,SUCCESS,,2026-08-16 20:27:48.314360,0
TXN103832,CUST4451,42574.38,CARD,SUCCESS,,2026-08-22 14:17:48.314360,1
TXN103833,CUST6528,49862.94,CARD,SUCCESS,,2026-08-01 05:52:48.314360,3
TXN103834,CUST9098,39574.75,CARD,SUCCESS,,2026-08-13 01:23:48.314360,2
TXN103835,CUST6233,4231.95,UPI,SUCCESS,,2026-08-17 15:05:48.314360,2
TXN103836,CUST5396,19953.83,NETBANKING,SUCCESS,,2026-08-17 19:04:48.314360,0
TXN103837,CUST5200,31393.75,NETBANKING,SUCCESS,,2026-08-04 16:11:48.314360,0
TXN103838,CUST5466,32377.44,UPI,SUCCESS,,2026-08-28 05:14:48.314360,0
TXN103839,CUST1588,10728.96,UPI,FAILED,NETWORK_ERROR,2026-08-05 04:07:48.314360,2
TXN103840,CUST2980,17173.93,WALLET,SUCCESS,,2026-08-11 23:26:48.314360,2
TXN103841,CUST3574,3022.77,NETBANKING,SUCCESS,,2026-08-15 02:47:48.314360,0
TXN103842,CUST8249,47135.95,UPI,SUCCESS,,2026-07-30 20:33:48.314360,2
TXN103843,CUST1144,2020.46,WALLET,SUCCESS,,2026-08-13 14:35:48.314360,2
TXN103844,CUST5038,4840.64,CARD,SUCCESS,,2026-08-19 16:03:48.314360,2
TXN103845,CUST3113,36933.83,CARD,FAILED,LIMIT_EXCEEDED,2026-08-28 03:28:48.314360,1
TXN103846,CUST4276,43558.69,NETBANKING,SUCCESS,,2026-08-18 22:19:48.314360,2
TXN103847,CUST5060,9035.4,WALLET,SUCCESS,,2026-08-16 04:07:48.314360,3
TXN103848,CUST4413,1825.24,NETBANKING,SUCCESS,,2026-08-03 00:21:48.314360,0
TXN103849,CUST9524,5071.73,WALLET,FAILED,BANK_DECLINE,2026-08-24 02:28:48.314360,0
TXN103850,CUST9786,42238.1,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-03 01:07:48.314360,0
TXN103851,CUST2156,43545.68,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-19 21:55:48.314360,3
TXN103852,CUST4713,23346.28,NETBANKING,SUCCESS,,2026-08-10 18:36:48.314360,1
TXN103853,CUST5234,39837.39,CARD,FAILED,LIMIT_EXCEEDED,2026-08-01 15:57:48.314360,1
TXN103854,CUST3624,31677.82,UPI,SUCCESS,,2026-08-28 12:43:48.314360,2
TXN103855,CUST8892,45648.81,WALLET,SUCCESS,,2026-08-13 13:47:48.314360,2
TXN103856,CUST8077,43452.84,WALLET,SUCCESS,,2026-08-13 09:00:48.314360,2
TXN103857,CUST1802,21002.48,UPI,SUCCESS,,2026-08-23 07:26:48.314360,2
TXN103858,CUST1066,33737.06,NETBANKING,SUCCESS,,2026-08-02 08:03:48.314360,3
TXN103859,CUST1737,25585.91,WALLET,SUCCESS,,2026-08-15 08:29:48.314360,1
TXN103860,CUST7871,29374.27,NETBANKING,SUCCESS,,2026-08-08 20:18:48.314360,3
TXN103861,CUST1599,24320.06,UPI,SUCCESS,,2026-08-25 04:28:48.314360,2
TXN103862,CUST8371,2583.58,UPI,SUCCESS,,2026-08-09 04:41:48.314360,2
TXN103863,CUST7859,30920.86,UPI,SUCCESS,,2026-08-12 19:37:48.314360,1
TXN103864,CUST6030,38355.05,NETBANKING,SUCCESS,,2026-08-19 20:38:48.314360,2
TXN103865,CUST7945,23245.76,UPI,SUCCESS,,2026-08-24 02:31:48.314360,2
TXN103866,CUST9991,40699.37,UPI,SUCCESS,,2026-08-19 00:13:48.314360,1
TXN103867,CUST7913,11166.3,NETBANKING,SUCCESS,,2026-08-13 09:48:48.314360,1
TXN103868,CUST9213,26901.77,UPI,SUCCESS,,2026-08-12 07:37:48.314360,2
TXN103869,CUST8250,22702.68,WALLET,FAILED,BANK_DECLINE,2026-08-17 13:27:48.314360,3
TXN103870,CUST6066,11927.17,UPI,SUCCESS,,2026-07-31 01:32:48.314360,3
TXN103871,CUST9417,2236.37,NETBANKING,SUCCESS,,2026-08-01 12:34:48.314360,1
TXN103872,CUST4224,40686.98,CARD,SUCCESS,,2026-08-08 03:38:48.314360,3
TXN103873,CUST4117,10024.56,UPI,SUCCESS,,2026-08-12 08:35:48.314360,0
TXN103874,CUST1817,43330.29,NETBANKING,SUCCESS,,2026-08-24 12:11:48.314360,0
TXN103875,CUST8710,23912.28,CARD,FAILED,TIMEOUT,2026-07-31 04:18:48.314360,1
TXN103876,CUST7653,26870.25,NETBANKING,FAILED,TIMEOUT,2026-08-16 13:38:48.314360,2
TXN103877,CUST6900,39223.0,CARD,SUCCESS,,2026-08-23 05:48:48.314360,3
TXN103878,CUST2483,25662.12,WALLET,SUCCESS,,2026-08-04 14:40:48.314360,2
TXN103879,CUST9631,41553.57,WALLET,SUCCESS,,2026-08-28 14:04:48.314360,3
TXN103880,CUST1657,10245.64,WALLET,SUCCESS,,2026-07-30 00:17:48.314360,0
TXN103881,CUST4871,30604.96,NETBANKING,FAILED,TIMEOUT,2026-07-30 22:29:48.314360,1
TXN103882,CUST9002,6106.5,UPI,FAILED,LIMIT_EXCEEDED,2026-08-19 00:08:48.314360,2
TXN103883,CUST3454,25756.26,CARD,SUCCESS,,2026-08-04 20:12:48.314360,2
TXN103884,CUST8711,18508.81,CARD,SUCCESS,,2026-08-17 04:59:48.314360,3
TXN103885,CUST1040,19295.27,WALLET,SUCCESS,,2026-08-13 01:18:48.314360,1
TXN103886,CUST5928,14612.54,NETBANKING,SUCCESS,,2026-07-30 09:05:48.314360,3
TXN103887,CUST4330,1099.74,WALLET,SUCCESS,,2026-08-12 03:13:48.314360,3
TXN103888,CUST2371,36313.66,NETBANKING,SUCCESS,,2026-08-24 03:04:48.314360,2
TXN103889,CUST3530,45056.07,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-03 17:45:48.314360,3
TXN103890,CUST8439,7488.03,CARD,SUCCESS,,2026-08-28 09:10:48.314360,2
TXN103891,CUST8096,7048.98,WALLET,SUCCESS,,2026-08-18 04:57:48.314360,2
TXN103892,CUST4554,42315.2,CARD,SUCCESS,,2026-08-05 23:11:48.314360,0
TXN103893,CUST1636,5238.71,WALLET,SUCCESS,,2026-08-01 11:57:48.314360,0
TXN103894,CUST1127,6263.16,NETBANKING,SUCCESS,,2026-08-15 02:19:48.314360,2
TXN103895,CUST3201,13256.82,WALLET,SUCCESS,,2026-08-18 03:34:48.314360,0
TXN103896,CUST9119,42931.14,CARD,SUCCESS,,2026-08-09 08:44:48.314360,0
TXN103897,CUST1916,956.78,NETBANKING,SUCCESS,,2026-08-04 07:04:48.314360,1
TXN103898,CUST2288,19916.37,WALLET,SUCCESS,,2026-08-09 03:59:48.314360,0
TXN103899,CUST1339,36691.33,NETBANKING,FAILED,NETWORK_ERROR,2026-08-23 19:03:48.314360,1
TXN103900,CUST8909,45815.55,CARD,SUCCESS,,2026-08-06 05:52:48.314360,1
TXN103901,CUST6638,12360.26,CARD,SUCCESS,,2026-07-30 12:03:48.314360,3
TXN103902,CUST2692,4322.2,UPI,SUCCESS,,2026-08-01 11:02:48.314360,1
TXN103903,CUST5506,7613.35,UPI,SUCCESS,,2026-08-21 02:46:48.314360,3
TXN103904,CUST7938,15010.1,CARD,SUCCESS,,2026-07-31 16:39:48.314360,2
TXN103905,CUST3311,4835.79,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-24 00:22:48.314360,0
TXN103906,CUST9195,45446.26,NETBANKING,SUCCESS,,2026-08-28 12:24:48.314360,2
TXN103907,CUST1470,47962.12,UPI,SUCCESS,,2026-08-05 14:07:48.314360,0
TXN103908,CUST1378,35598.22,CARD,SUCCESS,,2026-08-16 12:33:48.314360,0
TXN103909,CUST4917,43975.88,WALLET,SUCCESS,,2026-08-13 00:48:48.314360,0
TXN103910,CUST1907,45025.38,UPI,FAILED,TIMEOUT,2026-08-06 06:46:48.314360,3
TXN103911,CUST6709,41436.32,WALLET,SUCCESS,,2026-08-21 05:47:48.314360,3
TXN103912,CUST3365,42158.04,UPI,FAILED,LIMIT_EXCEEDED,2026-08-05 14:27:48.314360,2
TXN103913,CUST5617,12143.24,NETBANKING,SUCCESS,,2026-08-19 05:23:48.314360,1
TXN103914,CUST4467,44253.05,CARD,SUCCESS,,2026-08-07 11:46:48.314360,1
TXN103915,CUST8711,33063.26,NETBANKING,SUCCESS,,2026-08-05 16:01:48.314360,0
TXN103916,CUST3589,44398.67,NETBANKING,FAILED,TIMEOUT,2026-08-25 18:26:48.314360,0
TXN103917,CUST8353,13225.9,WALLET,SUCCESS,,2026-08-18 09:03:48.314360,3
TXN103918,CUST9922,15799.03,CARD,SUCCESS,,2026-08-05 22:35:48.314360,0
TXN103919,CUST8704,47173.51,WALLET,SUCCESS,,2026-08-23 17:40:48.314360,1
TXN103920,CUST5537,20007.5,CARD,SUCCESS,,2026-08-01 18:46:48.314360,2
TXN103921,CUST6084,30204.98,WALLET,SUCCESS,,2026-08-02 03:44:48.314360,3
TXN103922,CUST3943,41019.62,WALLET,SUCCESS,,2026-08-07 06:34:48.314360,3
TXN103923,CUST4959,14744.51,WALLET,FAILED,TIMEOUT,2026-08-06 05:52:48.314360,0
TXN103924,CUST7547,24714.19,CARD,SUCCESS,,2026-08-20 05:43:48.314360,3
TXN103925,CUST5052,40178.6,CARD,SUCCESS,,2026-08-24 18:13:48.314360,0
TXN103926,CUST7635,3608.84,WALLET,FAILED,BANK_DECLINE,2026-08-07 09:52:48.314360,1
TXN103927,CUST5663,33425.24,WALLET,FAILED,NETWORK_ERROR,2026-08-05 03:07:48.314360,1
