transaction_id,amount,payment_method,failure_reason,retry_count,recovery_probability,expected_recovery,action,reason
TXN104941,9684.89,WALLET,NETWORK_ERROR,2,27.33,2647.2,DO_NOT_RETRY,Current evidence does not justify another automatic recovery attempt.
TXN104966,18036.78,WALLET,LIMIT_EXCEEDED,2,33.33,6012.26,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN104953,13590.26,WALLET,BANK_DECLINE,3,23.33,3171.06,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100213,36966.5,WALLET,INSUFFICIENT_FUNDS,3,10.0,3696.65,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100206,16197.22,NETBANKING,INSUFFICIENT_FUNDS,1,2.67,431.93,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN104880,39000.32,WALLET,INSUFFICIENT_FUNDS,3,75.33,29380.24,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN103027,11252.11,UPI,INSUFFICIENT_FUNDS,1,13.33,1500.28,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN104877,4475.74,WALLET,TIMEOUT,1,29.33,1312.88,DO_NOT_RETRY,Current evidence does not justify another automatic recovery attempt.
TXN100846,5480.71,NETBANKING,LIMIT_EXCEEDED,0,89.33,4896.1,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN101360,3326.27,UPI,TIMEOUT,1,92.67,3082.34,RETRY,The failure appears temporary and the predicted recovery probability is high.
TXN103352,36486.51,WALLET,INSUFFICIENT_FUNDS,3,9.33,3405.41,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101506,4993.45,CARD,NETWORK_ERROR,0,63.33,3162.52,RETRY_LATER,"The failure may be temporary, but the recovery probability is moderate."
TXN104850,11917.56,NETBANKING,BANK_DECLINE,3,6.67,794.5,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104995,8469.8,NETBANKING,BANK_DECLINE,1,23.33,1976.29,CUSTOMER_ACTION,The issuing bank declined the payment. Customer intervention may be required.
TXN104564,4574.36,UPI,TIMEOUT,1,94.67,4330.39,RETRY,The failure appears temporary and the predicted recovery probability is high.
TXN103190,8411.73,CARD,NETWORK_ERROR,2,87.33,7346.24,RETRY,The failure appears temporary and the predicted recovery probability is high.
TXN102170,11689.5,NETBANKING,LIMIT_EXCEEDED,2,31.33,3662.71,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN104515,17188.04,UPI,INSUFFICIENT_FUNDS,1,8.67,1489.63,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN102205,16881.42,WALLET,BANK_DECLINE,3,17.33,2926.11,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100732,18818.35,CARD,LIMIT_EXCEEDED,2,12.0,2258.2,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN102923,9555.32,UPI,NETWORK_ERROR,2,24.67,2356.98,DO_NOT_RETRY,Current evidence does not justify another automatic recovery attempt.
TXN104536,30934.29,CARD,INSUFFICIENT_FUNDS,3,2.67,824.91,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100818,13010.27,NETBANKING,INSUFFICIENT_FUNDS,1,2.0,260.21,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN101411,30128.0,UPI,INSUFFICIENT_FUNDS,3,0.0,0.0,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101155,48915.19,WALLET,INSUFFICIENT_FUNDS,3,8.0,3913.22,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101304,18869.75,CARD,LIMIT_EXCEEDED,2,12.67,2390.17,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN101227,36220.39,UPI,INSUFFICIENT_FUNDS,3,1.33,482.94,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101208,14908.38,NETBANKING,INSUFFICIENT_FUNDS,1,1.33,198.78,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN104412,10419.43,UPI,INSUFFICIENT_FUNDS,1,13.33,1389.26,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN104254,49740.32,WALLET,INSUFFICIENT_FUNDS,3,10.67,5305.63,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104182,11249.27,WALLET,LIMIT_EXCEEDED,2,81.33,9149.41,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN101775,25007.95,CARD,INSUFFICIENT_FUNDS,3,2.67,666.88,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104654,15175.18,NETBANKING,INSUFFICIENT_FUNDS,1,1.33,202.34,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN104629,10344.62,UPI,LIMIT_EXCEEDED,2,3.33,344.82,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN104236,43526.62,WALLET,INSUFFICIENT_FUNDS,3,19.33,8415.15,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN103670,24168.18,WALLET,INSUFFICIENT_FUNDS,3,4.67,1127.85,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104623,5272.95,WALLET,LIMIT_EXCEEDED,0,51.33,2706.78,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN102154,18908.27,NETBANKING,LIMIT_EXCEEDED,2,24.67,4664.04,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN103889,45056.07,CARD,INSUFFICIENT_FUNDS,3,1.33,600.75,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102684,48772.46,NETBANKING,INSUFFICIENT_FUNDS,3,6.67,3251.5,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100580,7839.07,NETBANKING,NETWORK_ERROR,2,17.33,1358.77,DO_NOT_RETRY,Current evidence does not justify another automatic recovery attempt.
TXN100466,7877.78,NETBANKING,NETWORK_ERROR,2,16.0,1260.44,DO_NOT_RETRY,Current evidence does not justify another automatic recovery attempt.
TXN101786,13997.21,NETBANKING,LIMIT_EXCEEDED,2,74.67,10451.25,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN103958,2724.1,CARD,TIMEOUT,1,92.0,2506.17,RETRY,The failure appears temporary and the predicted recovery probability is high.
TXN103698,16589.54,CARD,BANK_DECLINE,3,18.67,3096.71,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100503,11197.75,CARD,LIMIT_EXCEEDED,2,11.33,1269.08,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN102474,43241.34,CARD,INSUFFICIENT_FUNDS,3,1.33,576.55,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101927,9506.72,WALLET,BANK_DECLINE,1,72.67,6908.22,ALTERNATE_METHOD,The bank declined the transaction. Using another payment method may improve the recovery opportunity.
TXN103851,43545.68,NETBANKING,INSUFFICIENT_FUNDS,3,6.67,2903.05,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102593,24829.5,NETBANKING,INSUFFICIENT_FUNDS,3,3.33,827.65,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100207,3147.73,WALLET,BANK_DECLINE,0,16.0,503.64,CUSTOMER_ACTION,The issuing bank declined the payment. Customer intervention may be required.
TXN101217,11416.76,CARD,INSUFFICIENT_FUNDS,2,4.0,456.67,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN103009,7617.29,NETBANKING,INSUFFICIENT_FUNDS,0,13.33,1015.64,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN100880,7725.22,CARD,LIMIT_EXCEEDED,1,8.67,669.52,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN101032,13214.23,WALLET,LIMIT_EXCEEDED,3,93.33,12333.28,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102184,9663.46,CARD,BANK_DECLINE,2,43.33,4187.5,CUSTOMER_ACTION,The issuing bank declined the payment. Customer intervention may be required.
TXN102821,5175.3,WALLET,INSUFFICIENT_FUNDS,0,17.33,897.05,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN102711,8494.56,CARD,BANK_DECLINE,2,87.33,7418.58,ALTERNATE_METHOD,The bank declined the transaction. Using another payment method may improve the recovery opportunity.
TXN104949,8117.02,WALLET,NETWORK_ERROR,3,88.67,7197.09,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100154,13278.48,NETBANKING,INSUFFICIENT_FUNDS,2,7.33,973.76,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN103410,12928.21,WALLET,INSUFFICIENT_FUNDS,2,80.67,10428.76,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN101493,9405.96,NETBANKING,NETWORK_ERROR,3,76.0,7148.53,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101365,10008.05,CARD,LIMIT_EXCEEDED,3,13.33,1334.41,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101388,1557.01,NETBANKING,TIMEOUT,2,84.0,1307.89,RETRY,The failure appears temporary and the predicted recovery probability is high.
TXN102742,19310.22,UPI,INSUFFICIENT_FUNDS,2,2.67,514.94,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN102908,13394.59,NETBANKING,INSUFFICIENT_FUNDS,2,7.33,982.27,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN102902,136.57,NETBANKING,TIMEOUT,2,42.67,58.27,RETRY_LATER,"The failure may be temporary, but the recovery probability is moderate."
TXN104054,10523.65,NETBANKING,LIMIT_EXCEEDED,3,8.67,912.05,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102773,9551.1,WALLET,INSUFFICIENT_FUNDS,0,26.67,2546.96,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN102795,14941.93,CARD,INSUFFICIENT_FUNDS,2,2.67,398.45,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN103615,3918.71,NETBANKING,NETWORK_ERROR,1,97.33,3814.21,RETRY,The failure appears temporary and the predicted recovery probability is high.
TXN103954,4934.64,NETBANKING,BANK_DECLINE,0,81.33,4013.51,ALTERNATE_METHOD,The bank declined the transaction. Using another payment method may improve the recovery opportunity.
TXN100727,16150.12,WALLET,LIMIT_EXCEEDED,3,89.33,14427.44,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101233,15343.32,WALLET,INSUFFICIENT_FUNDS,2,82.0,12581.52,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN102324,7981.97,UPI,NETWORK_ERROR,3,16.67,1330.33,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102145,4068.8,NETBANKING,BANK_DECLINE,0,34.67,1410.52,CUSTOMER_ACTION,The issuing bank declined the payment. Customer intervention may be required.
TXN101591,7777.24,CARD,LIMIT_EXCEEDED,1,8.67,674.03,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN104111,10801.82,WALLET,INSUFFICIENT_FUNDS,2,36.0,3888.66,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN104073,5417.55,CARD,NETWORK_ERROR,3,86.0,4659.09,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100397,19390.89,CARD,LIMIT_EXCEEDED,3,65.33,12668.71,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100524,4784.18,UPI,TIMEOUT,2,37.33,1786.09,DO_NOT_RETRY,Current evidence does not justify another automatic recovery attempt.
TXN104284,511.76,WALLET,NETWORK_ERROR,1,90.67,464.0,RETRY,The failure appears temporary and the predicted recovery probability is high.
TXN104418,9543.95,UPI,BANK_DECLINE,2,10.0,954.4,CUSTOMER_ACTION,The issuing bank declined the payment. Customer intervention may be required.
TXN104428,5092.38,UPI,LIMIT_EXCEEDED,1,82.67,4209.7,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN102415,3060.03,CARD,TIMEOUT,2,92.67,2835.63,RETRY,The failure appears temporary and the predicted recovery probability is high.
TXN100035,13233.55,WALLET,LIMIT_EXCEEDED,3,93.33,12351.31,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104432,6999.09,UPI,LIMIT_EXCEEDED,1,20.67,1446.48,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN104697,8352.23,WALLET,BANK_DECLINE,2,10.0,835.22,CUSTOMER_ACTION,The issuing bank declined the payment. Customer intervention may be required.
TXN101538,18369.25,NETBANKING,LIMIT_EXCEEDED,3,10.0,1836.92,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101476,9397.56,UPI,NETWORK_ERROR,3,13.33,1253.01,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101524,5782.01,NETBANKING,INSUFFICIENT_FUNDS,0,14.0,809.48,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN101663,4553.12,WALLET,TIMEOUT,2,82.67,3763.91,RETRY,The failure appears temporary and the predicted recovery probability is high.
TXN100152,12212.19,WALLET,INSUFFICIENT_FUNDS,3,14.0,1709.71,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104957,1293.2,WALLET,TIMEOUT,3,90.67,1172.5,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104135,8858.11,WALLET,INSUFFICIENT_FUNDS,1,41.33,3661.35,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN103124,7081.97,WALLET,BANK_DECLINE,3,9.33,660.98,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN103163,13569.59,WALLET,INSUFFICIENT_FUNDS,3,6.0,814.18,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN103718,5440.09,UPI,BANK_DECLINE,3,27.33,1486.96,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN103926,3608.84,WALLET,BANK_DECLINE,1,20.0,721.77,CUSTOMER_ACTION,The issuing bank declined the payment. Customer intervention may be required.
TXN103882,6106.5,UPI,LIMIT_EXCEEDED,2,7.33,447.81,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN100970,9454.11,WALLET,INSUFFICIENT_FUNDS,1,82.0,7752.37,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN100920,4243.43,UPI,NETWORK_ERROR,2,88.0,3734.22,RETRY,The failure appears temporary and the predicted recovery probability is high.
TXN100597,5466.19,CARD,INSUFFICIENT_FUNDS,1,81.33,4445.83,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN100555,1795.22,UPI,LIMIT_EXCEEDED,0,34.0,610.37,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN100031,2584.3,CARD,NETWORK_ERROR,2,97.33,2515.39,RETRY,The failure appears temporary and the predicted recovery probability is high.
TXN102831,7773.61,UPI,INSUFFICIENT_FUNDS,1,31.33,2435.73,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN102707,19033.43,NETBANKING,INSUFFICIENT_FUNDS,3,5.33,1015.12,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102602,10759.38,UPI,INSUFFICIENT_FUNDS,3,0.67,71.73,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102498,4051.17,NETBANKING,LIMIT_EXCEEDED,0,89.33,3619.05,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN101340,16360.46,WALLET,INSUFFICIENT_FUNDS,3,2.0,327.21,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101343,1326.49,UPI,LIMIT_EXCEEDED,0,32.67,433.32,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN101649,4167.49,UPI,TIMEOUT,3,86.67,3611.82,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101623,5757.42,UPI,LIMIT_EXCEEDED,2,14.0,806.04,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN101998,17137.22,WALLET,INSUFFICIENT_FUNDS,3,2.0,342.74,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100449,12201.3,NETBANKING,INSUFFICIENT_FUNDS,3,10.67,1301.47,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100275,369.17,CARD,BANK_DECLINE,1,92.67,342.1,ALTERNATE_METHOD,The bank declined the transaction. Using another payment method may improve the recovery opportunity.
TXN101520,9292.31,WALLET,BANK_DECLINE,3,10.0,929.23,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102329,8164.2,CARD,BANK_DECLINE,3,92.67,7565.49,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102183,7963.02,WALLET,INSUFFICIENT_FUNDS,1,80.0,6370.42,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN101125,6850.74,NETBANKING,BANK_DECLINE,3,23.33,1598.51,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101278,13702.33,UPI,INSUFFICIENT_FUNDS,3,0.0,0.0,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100170,10841.01,CARD,INSUFFICIENT_FUNDS,3,2.67,289.09,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100121,259.4,NETBANKING,BANK_DECLINE,2,49.33,127.97,CUSTOMER_ACTION,The issuing bank declined the payment. Customer intervention may be required.
TXN104918,460.37,WALLET,NETWORK_ERROR,3,94.67,435.82,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN103905,4835.79,NETBANKING,INSUFFICIENT_FUNDS,0,20.0,967.16,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN103616,2360.33,NETBANKING,NETWORK_ERROR,3,35.33,833.98,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104230,6479.77,UPI,LIMIT_EXCEEDED,3,7.33,475.18,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN103247,818.1,CARD,LIMIT_EXCEEDED,1,92.67,758.11,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN103154,8860.11,NETBANKING,LIMIT_EXCEEDED,3,12.67,1122.28,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN103638,4678.28,CARD,LIMIT_EXCEEDED,1,90.67,4241.64,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN103509,1715.47,CARD,INSUFFICIENT_FUNDS,0,36.0,617.57,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN103243,3991.5,WALLET,NETWORK_ERROR,3,95.33,3805.23,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN103205,4237.35,UPI,NETWORK_ERROR,3,84.67,3587.62,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102815,5449.78,CARD,INSUFFICIENT_FUNDS,2,20.0,1089.96,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN100022,3412.74,WALLET,BANK_DECLINE,2,28.67,978.32,CUSTOMER_ACTION,The issuing bank declined the payment. Customer intervention may be required.
TXN100517,5497.34,CARD,LIMIT_EXCEEDED,3,13.33,732.98,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100751,3827.99,UPI,NETWORK_ERROR,3,91.33,3496.23,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101508,9975.31,UPI,INSUFFICIENT_FUNDS,2,4.67,465.51,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN102364,3965.1,WALLET,LIMIT_EXCEEDED,1,53.33,2114.72,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN102404,8401.6,NETBANKING,INSUFFICIENT_FUNDS,2,74.67,6273.19,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN103021,1465.06,WALLET,BANK_DECLINE,2,80.67,1181.82,ALTERNATE_METHOD,The bank declined the transaction. Using another payment method may improve the recovery opportunity.
TXN103013,3918.04,CARD,INSUFFICIENT_FUNDS,0,83.33,3265.03,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN100585,2217.39,NETBANKING,BANK_DECLINE,3,45.33,1005.22,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104434,4489.19,NETBANKING,LIMIT_EXCEEDED,2,24.0,1077.41,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN103275,3037.7,CARD,INSUFFICIENT_FUNDS,1,90.67,2754.18,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN104057,4615.53,UPI,INSUFFICIENT_FUNDS,1,27.33,1261.58,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN104527,1640.83,WALLET,LIMIT_EXCEEDED,2,31.33,514.13,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN102420,2077.21,UPI,BANK_DECLINE,3,87.33,1814.1,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104915,4080.53,WALLET,BANK_DECLINE,3,33.33,1360.18,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104852,9596.29,WALLET,INSUFFICIENT_FUNDS,3,7.33,703.73,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102367,2232.19,CARD,LIMIT_EXCEEDED,2,45.33,1011.93,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN102431,3865.98,WALLET,BANK_DECLINE,3,79.33,3067.01,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104677,1378.44,UPI,INSUFFICIENT_FUNDS,1,80.0,1102.75,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN102950,1242.59,NETBANKING,LIMIT_EXCEEDED,2,20.0,248.52,ALTERNATE_METHOD,The current payment route may not accept another attempt. Suggest another method.
TXN104739,300.68,WALLET,INSUFFICIENT_FUNDS,1,69.33,208.47,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN101145,7696.12,CARD,INSUFFICIENT_FUNDS,3,9.33,718.3,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101002,4955.33,WALLET,INSUFFICIENT_FUNDS,1,56.67,2808.02,CUSTOMER_ACTION,The payment likely requires customer action before another attempt.
TXN104378,1089.72,NETBANKING,LIMIT_EXCEEDED,3,8.67,94.44,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102156,3654.79,NETBANKING,LIMIT_EXCEEDED,3,12.0,438.57,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN101236,4335.34,CARD,LIMIT_EXCEEDED,3,14.0,606.95,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN100020,2264.42,CARD,LIMIT_EXCEEDED,3,24.67,558.56,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104059,4666.06,UPI,INSUFFICIENT_FUNDS,3,2.0,93.32,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN104700,4249.01,UPI,INSUFFICIENT_FUNDS,3,6.0,254.94,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
TXN102009,4698.48,WALLET,INSUFFICIENT_FUNDS,3,10.0,469.85,STOP_RETRYING,Multiple previous retries detected. Further retries may have low value.
