transaction_id,customer_id,amount,payment_method,status,failure_reason,transaction_time,retry_count,recovery_score,priority,recommendation
TXN100350,CUST2356,49034.48,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-26 01:13:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100340,CUST9307,35498.67,UPI,FAILED,LIMIT_EXCEEDED,2026-08-15 00:43:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104776,CUST4346,46902.25,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-21 23:39:48.314360,2,55,MEDIUM,This is a high-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104070,CUST7640,35897.75,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-19 13:39:48.314360,3,55,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104178,CUST2677,2699.69,UPI,FAILED,TIMEOUT,2026-08-08 06:11:48.314360,0,55,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Retry the payment because the failure may be temporary.
TXN100882,CUST5099,23429.53,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-03 19:23:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102649,CUST1966,2244.11,CARD,FAILED,NETWORK_ERROR,2026-08-26 08:37:48.314360,0,50,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104894,CUST6519,3843.63,UPI,FAILED,TIMEOUT,2026-08-10 21:48:48.314360,1,50,MEDIUM,This is a low-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN100338,CUST8879,12744.67,UPI,FAILED,LIMIT_EXCEEDED,2026-08-25 10:02:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101467,CUST8510,9403.77,UPI,FAILED,LIMIT_EXCEEDED,2026-08-02 21:48:48.314360,0,50,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101531,CUST2013,26035.29,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-14 07:43:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104313,CUST8301,26328.45,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-23 12:02:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104728,CUST7232,9986.96,CARD,FAILED,TIMEOUT,2026-08-18 21:07:48.314360,3,50,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN104753,CUST5586,19724.59,CARD,FAILED,BANK_DECLINE,2026-08-12 14:17:48.314360,3,50,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100355,CUST1868,8249.23,CARD,FAILED,TIMEOUT,2026-08-09 02:32:48.314360,3,50,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN103980,CUST4364,42296.39,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-25 02:34:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104049,CUST9695,8080.85,CARD,FAILED,LIMIT_EXCEEDED,2026-08-19 09:44:48.314360,0,50,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103946,CUST5916,23454.96,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-12 23:43:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101904,CUST4101,12419.67,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-12 19:13:48.314360,1,50,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104156,CUST4042,13195.84,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-20 18:24:48.314360,1,50,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102051,CUST6389,13517.29,UPI,FAILED,BANK_DECLINE,2026-08-23 01:35:48.314360,3,50,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102211,CUST6257,18502.94,UPI,FAILED,BANK_DECLINE,2026-08-24 13:50:48.314360,3,50,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100070,CUST3938,3693.63,NETBANKING,FAILED,NETWORK_ERROR,2026-08-22 11:40:48.314360,0,50,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104487,CUST7627,10888.0,CARD,FAILED,BANK_DECLINE,2026-08-14 06:22:48.314360,3,50,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104941,CUST5376,9684.89,WALLET,FAILED,NETWORK_ERROR,2026-08-04 21:32:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104966,CUST9324,18036.78,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-06 17:01:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104953,CUST1561,13590.26,WALLET,FAILED,BANK_DECLINE,2026-08-08 15:50:48.314360,3,50,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100213,CUST4413,36966.5,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-18 02:27:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100206,CUST9222,16197.22,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-25 14:36:48.314360,1,50,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104880,CUST1959,39000.32,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-10 13:54:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103027,CUST4924,11252.11,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-07 23:52:48.314360,1,50,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104877,CUST1330,4475.74,WALLET,FAILED,TIMEOUT,2026-08-14 13:18:48.314360,1,50,MEDIUM,This is a low-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN100846,CUST7994,5480.71,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-07-30 06:06:48.314360,0,50,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101360,CUST9454,3326.27,UPI,FAILED,TIMEOUT,2026-08-21 16:57:48.314360,1,50,MEDIUM,This is a low-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN103352,CUST2017,36486.51,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-07 13:40:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101506,CUST1829,4993.45,CARD,FAILED,NETWORK_ERROR,2026-08-03 03:55:48.314360,0,50,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104850,CUST3237,11917.56,NETBANKING,FAILED,BANK_DECLINE,2026-08-12 20:34:48.314360,3,50,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104995,CUST9810,8469.8,NETBANKING,FAILED,BANK_DECLINE,2026-08-11 21:17:48.314360,1,50,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104564,CUST1760,4574.36,UPI,FAILED,TIMEOUT,2026-08-16 14:51:48.314360,1,50,MEDIUM,This is a low-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN103190,CUST8500,8411.73,CARD,FAILED,NETWORK_ERROR,2026-08-06 17:27:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102170,CUST4472,11689.5,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-14 13:08:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104515,CUST4418,17188.04,UPI,FAILED,INSUFFICIENT_FUNDS,2026-07-30 11:29:48.314360,1,50,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102205,CUST8604,16881.42,WALLET,FAILED,BANK_DECLINE,2026-08-20 23:50:48.314360,3,50,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100732,CUST1016,18818.35,CARD,FAILED,LIMIT_EXCEEDED,2026-08-19 10:56:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102923,CUST1068,9555.32,UPI,FAILED,NETWORK_ERROR,2026-08-02 01:32:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104536,CUST8292,30934.29,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-10 02:12:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100818,CUST5922,13010.27,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-05 19:30:48.314360,1,50,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101411,CUST7164,30128.0,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-05 15:07:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101155,CUST2006,48915.19,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-24 02:45:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101304,CUST1775,18869.75,CARD,FAILED,LIMIT_EXCEEDED,2026-08-24 03:29:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101227,CUST7582,36220.39,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-25 17:27:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101208,CUST5479,14908.38,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-16 09:50:48.314360,1,50,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104412,CUST7995,10419.43,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-10 02:42:48.314360,1,50,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104254,CUST8735,49740.32,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-06 19:12:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104182,CUST3254,11249.27,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-13 06:17:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101775,CUST5280,25007.95,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-01 10:00:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104654,CUST7151,15175.18,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-07-29 22:15:48.314360,1,50,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104629,CUST6525,10344.62,UPI,FAILED,LIMIT_EXCEEDED,2026-08-15 18:40:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104236,CUST2844,43526.62,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-06 16:08:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103670,CUST1524,24168.18,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-12 13:12:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104623,CUST2680,5272.95,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-24 23:02:48.314360,0,50,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102154,CUST1308,18908.27,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-11 23:13:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103889,CUST3530,45056.07,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-03 17:45:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102684,CUST4669,48772.46,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-27 23:14:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100580,CUST4496,7839.07,NETBANKING,FAILED,NETWORK_ERROR,2026-08-13 00:15:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100466,CUST7272,7877.78,NETBANKING,FAILED,NETWORK_ERROR,2026-08-12 12:32:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN101786,CUST4727,13997.21,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-23 21:53:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103958,CUST2840,2724.1,CARD,FAILED,TIMEOUT,2026-08-03 13:29:48.314360,1,50,MEDIUM,This is a low-value transaction. One retry has already been attempted. Retry the payment because the failure may be temporary.
TXN103698,CUST7745,16589.54,CARD,FAILED,BANK_DECLINE,2026-08-20 17:20:48.314360,3,50,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100503,CUST6088,11197.75,CARD,FAILED,LIMIT_EXCEEDED,2026-08-23 00:55:48.314360,2,50,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102474,CUST4958,43241.34,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-23 20:47:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101927,CUST3223,9506.72,WALLET,FAILED,BANK_DECLINE,2026-08-01 22:12:48.314360,1,50,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103851,CUST2156,43545.68,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-19 21:55:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102593,CUST3024,24829.5,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-25 22:06:48.314360,3,50,MEDIUM,This is a high-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100207,CUST4952,3147.73,WALLET,FAILED,BANK_DECLINE,2026-08-19 23:18:48.314360,0,45,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101217,CUST9045,11416.76,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-19 06:45:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103009,CUST9077,7617.29,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-24 08:58:48.314360,0,45,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100880,CUST2510,7725.22,CARD,FAILED,LIMIT_EXCEEDED,2026-08-08 19:00:48.314360,1,45,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101032,CUST2186,13214.23,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-15 03:55:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102184,CUST3303,9663.46,CARD,FAILED,BANK_DECLINE,2026-08-06 17:28:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102821,CUST9386,5175.3,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-01 20:58:48.314360,0,45,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102711,CUST9221,8494.56,CARD,FAILED,BANK_DECLINE,2026-08-28 04:17:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104949,CUST2066,8117.02,WALLET,FAILED,NETWORK_ERROR,2026-08-17 18:43:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100154,CUST3311,13278.48,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-20 15:59:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103410,CUST4499,12928.21,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-14 17:40:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101493,CUST4230,9405.96,NETBANKING,FAILED,NETWORK_ERROR,2026-08-01 09:07:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN101365,CUST1993,10008.05,CARD,FAILED,LIMIT_EXCEEDED,2026-08-18 07:38:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101388,CUST3350,1557.01,NETBANKING,FAILED,TIMEOUT,2026-08-02 10:07:48.314360,2,45,MEDIUM,This is a low-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN102742,CUST7104,19310.22,UPI,FAILED,INSUFFICIENT_FUNDS,2026-07-31 13:04:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102908,CUST6901,13394.59,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-02 16:56:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102902,CUST8793,136.57,NETBANKING,FAILED,TIMEOUT,2026-08-27 03:49:48.314360,2,45,MEDIUM,This is a low-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN104054,CUST5118,10523.65,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-01 16:01:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102773,CUST7443,9551.1,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-02 19:34:48.314360,0,45,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102795,CUST3621,14941.93,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-02 04:58:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103615,CUST9966,3918.71,NETBANKING,FAILED,NETWORK_ERROR,2026-08-04 06:02:48.314360,1,45,MEDIUM,This is a low-value transaction. One retry has already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103954,CUST2932,4934.64,NETBANKING,FAILED,BANK_DECLINE,2026-08-26 23:31:48.314360,0,45,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100727,CUST7340,16150.12,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-25 10:13:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101233,CUST1724,15343.32,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-24 23:22:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102324,CUST6854,7981.97,UPI,FAILED,NETWORK_ERROR,2026-08-13 20:55:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102145,CUST2622,4068.8,NETBANKING,FAILED,BANK_DECLINE,2026-08-27 01:01:48.314360,0,45,MEDIUM,This is a low-value transaction. No previous retry has been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101591,CUST5021,7777.24,CARD,FAILED,LIMIT_EXCEEDED,2026-08-22 21:05:48.314360,1,45,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104111,CUST9789,10801.82,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-07-30 22:41:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104073,CUST4538,5417.55,CARD,FAILED,NETWORK_ERROR,2026-08-12 22:35:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100397,CUST4739,19390.89,CARD,FAILED,LIMIT_EXCEEDED,2026-08-12 00:27:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100524,CUST5581,4784.18,UPI,FAILED,TIMEOUT,2026-08-14 17:27:48.314360,2,45,MEDIUM,This is a low-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN104284,CUST3339,511.76,WALLET,FAILED,NETWORK_ERROR,2026-08-26 09:00:48.314360,1,45,MEDIUM,This is a low-value transaction. One retry has already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104418,CUST3521,9543.95,UPI,FAILED,BANK_DECLINE,2026-08-17 09:06:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104428,CUST3998,5092.38,UPI,FAILED,LIMIT_EXCEEDED,2026-08-18 02:06:48.314360,1,45,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102415,CUST2879,3060.03,CARD,FAILED,TIMEOUT,2026-08-25 20:45:48.314360,2,45,MEDIUM,This is a low-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN100035,CUST8145,13233.55,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-20 08:50:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104432,CUST1969,6999.09,UPI,FAILED,LIMIT_EXCEEDED,2026-08-20 10:21:48.314360,1,45,MEDIUM,This is a medium-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104697,CUST8349,8352.23,WALLET,FAILED,BANK_DECLINE,2026-08-28 12:17:48.314360,2,45,MEDIUM,This is a medium-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101538,CUST2794,18369.25,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-10 05:11:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101476,CUST9001,9397.56,UPI,FAILED,NETWORK_ERROR,2026-08-21 01:47:48.314360,3,45,MEDIUM,This is a medium-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN101524,CUST9815,5782.01,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-26 22:28:48.314360,0,45,MEDIUM,This is a medium-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101663,CUST4320,4553.12,WALLET,FAILED,TIMEOUT,2026-08-28 20:03:48.314360,2,45,MEDIUM,This is a low-value transaction. 2 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN100152,CUST5312,12212.19,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-21 02:59:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104957,CUST5695,1293.2,WALLET,FAILED,TIMEOUT,2026-08-03 05:28:48.314360,3,40,LOW,This is a low-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN104135,CUST2953,8858.11,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-26 07:26:48.314360,1,40,LOW,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103124,CUST3188,7081.97,WALLET,FAILED,BANK_DECLINE,2026-08-03 00:05:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103163,CUST1905,13569.59,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-18 15:12:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103718,CUST6940,5440.09,UPI,FAILED,BANK_DECLINE,2026-08-14 02:23:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103926,CUST7635,3608.84,WALLET,FAILED,BANK_DECLINE,2026-08-07 09:52:48.314360,1,40,LOW,This is a low-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
